meals,junk_freq,fruits,vegetables,fried,water,BMI,sleep,exercise,calories,Diet_Label
3,0,4,4,3,5.584683898264612,23.97924189287609,6.200901643485966,0.4851544112680638,2529.9022768135655,2
2,0,1,2,0,4.327995116517305,26.29430331974813,5.0212823396819815,4.387618410453907,2025.1077742486439,2
3,2,1,3,2,5.652070842732264,19.388556002728016,5.088624493994511,1.7523818716697024,3112.9666520017063,1
1,1,2,0,3,9.41268306574705,20.540416394811004,8.649677970370428,3.2109358096727676,1617.7522703212903,1
3,1,1,3,2,4.451538692401944,26.79362688582328,4.421065055885491,6.892031274632791,2732.7368007983137,2
2,4,0,2,3,2.8036603974477474,34.35761947197106,8.822441125119271,2.0260545762101536,2303.1377225122533,0
3,3,1,4,2,3.8746005252042144,24.917273333640672,5.103495373926675,3.7331585372111857,3490.7853929316093,1
1,0,2,2,1,3.277330794937206,18.33407520669641,8.396965284035979,6.759268819666189,1985.6118901726063,2
3,4,4,0,0,9.577223488050837,18.76262947967119,7.112734952311408,2.162424059906362,2048.0678575829456,2
4,2,2,1,3,8.509682166058465,24.909866205185228,7.8591801761505495,3.3871408519498134,3264.3243510007933,1
3,0,3,1,1,7.161200666407227,34.4595502946694,4.739262189311919,6.586133872462963,1620.654022057938,1
2,2,1,0,2,7.327577328643714,18.28847519836293,8.801833873110652,0.31211664913900794,1529.0424912638255,0
1,2,2,1,0,6.292204867147586,26.482455051753483,4.3610659266759395,4.791047527485152,2357.4069541748595,2
2,0,3,4,3,4.129852011990482,32.61899214111796,5.065176599216321,4.25444907024821,1392.7192368610017,1
4,2,4,4,0,4.375165394144344,21.511084867524108,7.675130745525494,6.065157442743291,2398.0290104292753,2
1,0,4,1,0,9.686635336641508,18.010667782683754,8.815470654489012,6.4228142621744135,2958.5070066466897,2
2,3,1,0,1,2.3560723142093707,19.642889930802813,5.370820188361501,2.240397088197037,2955.245132814791,0
1,0,4,0,0,9.489304332407972,22.915324213118936,6.2564258858882,0.8188813246968031,2242.5151597365493,2
1,0,4,2,0,4.6663988789642,27.106712497752508,5.97095247299954,5.937421899870269,2333.860234053605,2
4,0,4,1,3,9.826646461417983,26.362776408665198,6.863862548685545,1.6683604743959788,3026.096694845858,2
1,3,2,1,4,7.378894863457555,31.233282915283798,4.8526902444911295,3.1314538430393797,1684.057246006029,0
1,1,2,3,0,7.6743690171261445,23.588922168425647,5.3905608377690175,1.2910463340898546,2344.2877818111974,2
2,0,1,4,1,7.4666109010218396,31.189706108447375,5.693664778872157,3.9461597101177963,1671.4522354995947,2
4,3,4,1,0,2.9885318992126093,21.120589941687857,8.104596068065002,3.002190725762971,1634.6670179337027,2
3,3,4,1,0,9.913002552869866,30.490907910439436,5.6076650441917035,0.24255496869811954,1492.6172399551247,0
4,0,2,2,2,6.822771043165091,22.505803885957818,7.3602975133086765,0.36416628520612826,1461.3858890024546,1
4,1,2,1,3,2.818657436272505,27.99814311295353,7.334828517435909,1.4049899003965454,3224.3558856935956,0
4,1,3,4,0,9.00746417748964,24.97847813285545,8.665964585245092,4.461817368464551,3044.1995697136845,2
3,3,4,4,1,2.5032598081441915,26.70842958589643,6.4368740396062245,4.3756408688057,3376.2298561799007,2
4,3,3,4,3,2.1268147378550104,21.18489545255541,4.162353858458742,5.2034702689900865,2863.659699186115,2
4,0,4,1,1,7.006729559859006,19.048467921556277,6.250320852078791,1.4330361776499925,2502.9917808520095,2
1,3,2,3,3,4.65326275341614,18.926657716033233,8.182198686880618,3.5835704147734946,2412.1175365375275,2
4,4,2,2,2,7.142452728689389,26.48484718782931,4.550711414594832,2.7266121816178606,1754.4479954704943,1
1,2,1,2,2,9.640505497009892,31.306676462273575,8.687405861995522,4.843491542866144,1558.45853406832,1
1,3,2,4,0,5.207762613506814,22.465385500618236,7.836395887578151,6.4866588772080895,2312.488893237626,2
3,0,2,1,3,7.657826626683386,23.962066395865435,7.864200417132517,5.6221935814291175,1552.8496294949025,2
1,3,1,3,0,6.432794243166609,19.79868542256074,7.14103298546522,0.8496034718403377,3467.648587837311,1
2,0,3,3,3,7.833687588006825,20.96647426876524,5.893516777905797,5.902014055208218,2681.689936776121,2
3,2,0,2,3,5.109047564856822,20.87645187851328,4.937636114560833,0.07386145771130381,1410.2804183819312,0
1,3,2,3,1,5.696314742716445,18.632768977678595,8.588003481309501,4.7117794368717005,3478.7222616044032,2
4,0,4,1,0,7.221824990217793,33.29171700663727,8.704399531707423,4.696054209013342,2728.174709163159,2
3,0,4,3,1,5.071576071233242,22.346325796640844,5.822832137599322,5.9057637076548435,1648.3683686313675,2
2,3,2,1,4,9.050005453455118,19.742437596216618,6.677324748284771,0.596005455892575,1896.773886147193,0
2,0,3,3,2,5.058906648493023,23.953170913643337,4.416288290253161,5.0719053641117275,1916.4782877321677,2
4,0,4,4,0,3.55570815345851,24.24478875971376,6.6297328845072965,5.661596111508055,2032.0671174219015,2
4,0,2,0,4,4.875390614646537,27.553117869885067,5.572820754636826,0.5905962750695353,2775.513999325311,0
4,1,3,4,2,8.0995561755128,25.93361364912469,4.263548949267195,0.2629636068078641,2849.517328207543,2
3,4,2,3,3,7.582915162817154,33.305308072766344,7.324089953581355,0.7365368866671881,2745.6454530152305,0
1,2,4,4,0,6.332775382387895,25.595322500639597,6.237501239052142,6.68516043728168,3315.160288464571,2
1,2,1,4,0,4.706942927401727,28.70020308899071,5.2845714234614665,5.605618815849672,2653.881585432753,2
2,1,1,3,1,7.941087917453524,34.453697621173035,8.449181970441554,4.203743377444904,2419.120380188476,1
4,1,2,0,0,4.223129007902048,22.756037825079694,6.8247630382623665,0.6169957037355449,2151.430704241376,1
4,0,4,2,2,9.108794243497218,25.49025293900597,8.28475064934694,4.789463526319406,3229.6147400994378,2
3,3,1,3,3,5.168435819483734,23.594254250832375,5.572938167070332,3.5846200368906476,3363.587431763433,1
3,2,2,4,1,4.6907658137246555,24.554392525358377,8.577081007333518,5.3335406302016795,2361.7657782112146,2
2,2,1,2,3,9.053082793403284,27.97471802244483,4.514525441710003,5.110911314434975,2090.6659108679924,1
2,4,2,3,2,9.99574315362064,27.556460815068945,6.763519450227701,0.8031937083673433,1490.1166134371497,1
1,0,1,1,0,5.245715393447582,28.58039083504396,6.154939363285953,2.0171516601876593,2589.017020423123,1
3,2,4,2,3,2.5644005096791567,22.508884882545466,7.430455769717434,6.641533483843427,1816.5085309708668,2
1,2,3,1,0,6.976073510471845,33.87856084922087,7.831756402786951,4.605649378432147,3094.961677736728,1
1,0,1,3,2,6.830342058288944,30.368571602347412,7.149362000915895,2.518525893673507,2133.3678120606246,1
1,1,4,3,0,9.703663957189036,23.081744551671665,6.054081977837139,1.5238985920006272,3421.8493559994795,2
2,2,4,1,4,9.385349694033435,32.298824251960795,4.179828781067064,4.608797167639293,1859.5638183831325,1
3,0,4,4,1,7.897753788570438,21.51293414315899,8.370545590129153,0.21320465649347764,1409.0160382501913,2
2,3,4,3,3,3.8608308971900476,34.31632436944115,7.380786667267227,6.354255601688665,2878.472176619467,1
3,2,2,2,4,7.71649876874525,19.963599724659925,5.630530283193967,1.5430651942482978,3328.162848024257,1
2,1,0,0,2,5.5365297049446,27.502205084596408,5.681968617014547,3.6331518550498902,3452.3055702303873,0
3,0,2,1,1,2.0128095003922306,23.679779085471576,6.609154376525947,4.099580348001594,1219.5398307965818,2
1,4,3,3,3,7.248010837224874,28.092025946825135,7.039314120404902,2.8235501351844725,2755.8859300325453,1
1,3,3,0,4,4.963931496476114,23.799538538934613,7.737564852912384,3.8483518588621397,2240.4119885010473,1
1,0,0,2,4,3.5284971147708655,34.01239498342714,7.697816240556341,0.6063383259828582,2739.054557730157,0
4,3,0,2,3,9.36605160843787,31.43873132807201,6.269794165239299,2.111635691418042,2083.2438701194037,0
2,2,2,2,1,9.196804758105888,28.138691194771845,5.8301413287325765,5.6497491422365895,2403.5583733905746,2
4,1,4,0,2,6.721366189197952,31.29285385639955,4.976794804243042,0.607240448509671,2592.5223162022876,0
4,0,1,4,2,2.5688856657074943,23.196936308778305,6.622502871094882,4.563076655533242,2992.8109388344155,2
2,0,0,4,1,2.5544360481499897,23.876167904211606,7.716472376120383,3.0667815572330666,3080.913390355665,2
4,3,3,3,1,7.795090847984357,22.34983319380762,6.035383896894901,4.743770787823888,1721.4887218662311,2
4,1,1,3,0,6.684490347979575,21.22244364512799,8.461189577690533,3.0165893556282883,1655.406969707373,2
1,3,2,1,4,9.148079771146543,19.114844234992816,7.647077243632703,3.9180220514981943,2025.7017665823066,1
4,1,1,4,3,8.645086117488713,30.86541678934075,5.660003510588396,5.2110951748628755,1549.554419690318,2
3,2,0,0,2,4.474948496640103,26.893686013701704,8.372375516418213,0.3040335006494622,1800.3653005324506,0
3,2,2,2,4,8.424297286139774,29.800238117596027,4.0806232318610745,2.6085999092590306,2008.9325813052592,0
1,0,4,2,0,6.569703342012137,22.825929087042127,6.411456619981051,5.037054573245511,2025.3979892858752,2
1,3,0,0,0,3.9563235438743947,30.67176156540617,5.894779549062537,2.1193732533219753,2256.495823397492,0
3,0,0,2,4,2.604216688207095,26.46937823254865,6.193338860157877,1.5279123914704562,1500.0382428703215,0
2,0,4,4,0,5.7928166067381355,32.068880697171934,6.138345429120845,4.172447517704166,1406.2001318420616,2
1,2,1,0,1,6.561497726398436,29.29566117058541,7.54399632453077,1.2451585682244002,3243.6265636063154,0
1,3,4,3,0,2.9134702418970573,32.65134499601211,6.385549088469631,6.961949796791673,2762.0949089373835,2
1,4,1,0,3,6.785499999508229,20.961581476213645,8.814458170890187,1.2290584434423142,1608.3832153404123,0
3,4,2,4,3,4.11439802219004,28.231047926761814,4.3225037934328085,6.807657469435634,2451.268920177524,1
2,1,2,4,4,2.437959858076761,31.713659530980852,4.249322882470894,4.223829485541722,3055.589727764522,0
2,0,4,3,1,8.440747014396209,24.035259524316196,6.409500835549887,3.5219348832382384,1926.6523914869645,2
1,2,0,3,4,6.214537328403307,32.040099849255846,5.517519545739761,2.789351334764501,1928.899931782652,0
4,2,2,0,1,4.669633660605039,18.970684333568,4.552715831542903,1.535725724373724,2268.005574728926,1
2,3,4,1,3,9.485994092196403,18.885230905761585,4.064108247553029,5.568810743486536,2297.4366647748134,2
4,0,2,2,0,3.708299823071611,28.159424245851827,8.047137442314074,5.601068538742254,3343.8969294955014,2
3,3,4,1,3,3.2751590781712174,33.836254920810845,4.445048674480044,3.580679485666451,3312.5995200191787,0
3,1,1,0,2,5.590810925216024,34.45637692477756,8.573746643638302,1.1686512532412843,1478.6575609002664,0
4,0,1,4,1,7.033174671762553,21.85489649580877,8.65745193459463,6.358870750879987,2996.968489033092,2
1,3,2,1,2,3.437209743642735,24.2949821295024,5.1307579990105925,6.109811639073242,3073.499987861056,1
4,1,3,1,1,2.2383240322609774,26.552234204617356,4.414572906972406,4.340009334341858,1982.5128872378912,1
4,1,2,3,4,5.862838119863574,18.16624946519795,4.375614550772546,3.7496204320967848,3165.246691326428,1
2,0,2,2,0,5.852713121754901,26.109819828049027,8.174497141821957,5.291204656974714,2311.82514400291,2
2,0,4,1,2,8.811913453172373,29.569636303132157,8.2942079170713,4.402112010893137,2954.550175396902,1
4,2,2,3,3,6.922782725028594,34.62351278953029,5.002823297940349,1.5075149799822594,1871.2945071837194,0
1,2,3,3,3,7.249432289781496,25.00309132640848,8.672053972856073,0.33924962733075625,1683.635209174281,1
1,0,2,3,1,2.39479650957937,30.273713498177962,8.309375745079041,4.5785428706902325,2376.6584044870633,2
3,2,1,1,3,6.530583041332257,27.67868874242283,5.913645956588857,5.300323837773786,1902.991542723222,1
4,4,2,3,2,9.10033526181131,21.887402773538255,8.412475525340682,0.14085205297151826,2931.2724169997446,1
4,2,0,2,0,7.136881880204169,28.901517057366785,6.068222823638495,2.0496900671601814,2062.7286322322047,1
3,2,4,2,0,3.33976392440034,32.323426524908086,5.810908013970758,4.623288049551018,2282.8777645415657,1
2,0,3,0,0,5.780606824350845,24.44309916402939,5.7678756181613755,0.9272826781249832,2746.25010078025,1
3,1,3,1,0,7.646072408295879,32.52852343840412,8.011015044179283,2.441328731772619,2795.9160312397166,1
3,3,4,3,0,6.268435468428636,31.954284023982467,5.181713716641048,4.6294509791389675,2101.5955009450417,1
3,3,4,0,4,4.851237886797318,31.700399323068503,5.398369282732216,1.340649254351037,2359.8059598239724,0
4,1,1,4,3,9.874575830512331,30.710081017604622,6.753452723473973,5.717553587020432,3407.061939501238,1
2,0,4,3,2,5.589060732941873,29.334050541739764,5.421441445477297,4.100447896517333,2549.5661880425596,2
4,1,1,2,0,8.280054689666096,27.140766186046516,7.318123603836498,5.487802953539126,2108.056750619989,2
2,1,0,1,0,6.447296136594563,25.608689158635528,8.1471443521699,2.1187544726512826,2275.821953361726,1
3,1,4,2,1,9.395954262192422,24.86759681615242,6.300585916016628,0.1062193933249519,1852.6146729090487,2
1,1,3,0,0,2.071989258266046,18.330586393132293,8.864808174760208,1.5501562396127153,3052.899064272924,1
2,2,2,4,2,4.478776934026239,22.38278485839674,6.034113236992325,3.220448817232932,1884.6611446934558,2
2,3,2,1,2,9.672193407783727,20.160744434102586,5.7836158465445315,4.147380957311175,3121.814921708492,1
2,3,1,1,4,3.6963587950637953,28.42783139087691,5.308356833187532,0.46893766077093324,1264.840083028611,0
1,4,1,4,3,5.934942575337654,20.69369148307297,7.938384201678771,2.177256670822359,1951.854505027895,1
2,2,0,0,1,4.261338884329272,31.332756854227675,6.919632695988707,0.5770329041329353,2961.000374421921,0
3,0,1,1,3,7.249623842988853,20.757117330933916,6.432211935709372,5.1697732763313535,3193.766989962252,1
3,3,4,4,0,2.8316750072991166,26.018274107347725,6.858138466805827,0.3248202021058796,2635.106871693633,2
1,3,1,1,1,7.59450336924243,26.811506691676996,6.3090324078100934,2.201038740679838,2536.2277492526628,0
3,4,4,2,4,9.094652315751674,30.089070889259858,4.259830490655901,6.018234639795469,2253.9826239596105,1
1,3,4,4,0,9.851580763433034,19.645918426782718,6.380283510755309,6.94180298274915,2972.006946422375,2
1,0,2,1,0,4.0381406906289605,20.290703507225427,5.5740252946028415,3.3984834819786447,2299.3989536249164,2
2,1,1,2,1,2.9008738347937655,31.76609686625346,8.433077444946777,1.841253242772512,1716.4867793184617,1
3,1,3,1,2,4.137679163888593,33.877786114714496,4.9178981367757295,1.7693610196581484,2135.264011835432,0
4,1,3,1,3,4.418213603971588,28.398146485982238,6.8287365327557294,5.002916214675803,3356.7206153725456,1
3,3,2,3,0,2.3685533574037407,33.21644793702735,8.860267373117441,6.0152746574933325,1453.0407585933503,1
1,1,2,4,0,2.376489583015579,26.04839387109883,7.065851803715585,6.0816076707247415,2722.373625885436,2
2,2,4,0,0,9.435260528561656,29.36529381693775,8.313853887296128,1.1403185813417585,3068.551412534971,1
2,0,1,3,1,5.2703441381693805,22.318527302582762,8.910675922180753,6.881139986534509,3327.44698094058,2
4,1,3,1,4,2.9862714196193023,23.555142668635767,7.724326792331398,0.5575774933429603,1311.694263580022,1
4,1,1,2,3,6.98039516970491,25.336933594997657,7.818015335440068,6.948184030071622,2715.779766527703,2
1,0,0,3,4,5.942250766919646,21.53300530480021,6.520350398742122,3.8141718022057542,1852.0665376231605,1
4,0,3,4,0,2.5758465477065737,24.19005796630559,7.19693210727049,0.9032548622259744,2189.727784497499,2
3,2,4,1,0,2.0431883374694193,22.363570058054478,7.56950466698299,3.3601295689123463,2125.505199073189,2
2,2,3,4,2,3.7165185607427986,23.452462569859442,8.338208073601116,1.6279765197978,2597.700578044499,2
1,2,1,3,4,2.645667633551888,30.548562832308725,4.9456934816337,4.0144423472368365,1695.0607871521934,0
1,2,4,2,2,7.166074338090447,23.94665702669685,6.124142665884502,0.8972957720936849,1482.7203239976373,1
2,4,3,2,0,3.5768483105892175,18.22979361889524,4.81085363568594,6.894403362118332,1374.7850645264132,2
3,3,4,4,0,3.5126212302267907,25.715391584717498,6.703054971623645,5.947201224877206,2304.310361168258,2
3,0,2,4,0,3.3088673667496975,33.31543141453884,7.3709347441480695,4.4328824213624225,1428.8413202154677,1
3,1,4,1,1,4.2630872782909215,29.618386279916592,7.419383705816532,3.512881697889469,2989.2724131817386,1
4,3,4,3,4,3.2999873237955315,33.212776411993836,4.121030222112649,2.44021728609992,2860.140969564669,0
4,2,4,3,3,5.965526161829711,22.248329267827128,4.3280038247251476,4.834307186706454,2516.53776972586,2
3,4,4,3,1,5.882044833177929,23.656480617725542,4.355901181590431,0.6266413775778962,2197.6900311364534,1
1,3,4,4,1,3.187865464042275,21.090743916338145,4.429551941014102,4.998833986474411,1651.338847882068,2
4,1,2,2,0,3.5475778240955,27.42311199941519,6.635741908126324,5.139594608302583,1326.7521718635335,2
1,2,3,0,1,4.717284963851542,21.868075907919877,5.3980071632256585,0.891856501868003,2670.3046313171344,1
2,0,2,4,1,4.142988662539526,30.035113053920213,6.78712372335071,1.7921482114305913,2696.9042861254547,2
3,0,2,0,0,4.946363741245676,34.9813798959723,7.038813843717122,2.832941120304191,1717.9763304972637,0
2,3,1,1,3,4.467753700661491,24.348558049472402,5.917672562169885,5.8563414725736065,2696.8131379478746,1
4,1,4,2,2,3.105964525072457,29.88017239758256,8.269329967626017,0.9811580336791125,2451.621242646644,1
4,4,0,4,2,9.466635352930778,25.470911364093517,6.481613856421895,2.8255268614543443,2760.918215801863,1
1,3,0,4,0,7.35002603559851,20.89440558613241,5.358537594270465,1.4890887629119116,2588.2473116138726,1
4,0,1,1,1,4.028925021108513,27.228928250133688,8.164467974436146,0.8756223688548247,1498.5008211620059,1
4,1,1,1,3,7.986886667428958,21.16087189486454,5.12184587849243,3.4569443699567017,3411.6846588222215,1
1,0,2,4,1,4.192332717634207,31.3267860036976,5.623043990484723,5.048114877497141,2712.914194083228,2
1,0,1,4,2,5.149455087924903,22.62808922260276,5.920803789767312,5.851548430115555,1541.8563958291356,2
1,3,2,4,0,4.020688053477794,21.261844134876526,4.30608329071786,4.1364126497905875,3475.198371867348,2
3,0,4,4,0,6.063179328027047,34.07645012986367,6.04463617878336,4.633788876154439,2269.1659958705227,2
4,1,1,4,2,8.657912853667533,26.985931424436522,8.053019241300806,5.1486449405550685,2726.7207350653216,2
3,3,4,3,2,9.333144821551329,19.599016943886006,8.756981862422077,4.356216460739862,2825.452727202488,2
1,3,0,2,0,5.063499058332937,29.993443082888604,7.35889635127433,2.76038802445465,1202.9541787116432,0
3,0,2,1,0,8.483492684925002,28.34195079103854,6.221760980487475,6.60797134697428,1310.0292687661893,2
3,3,3,2,0,9.232279891636473,24.36320188790752,5.1565709113114675,5.143953643497207,1900.5233424637072,2
4,2,2,4,0,5.587262728127463,21.19436100957308,7.123976993593626,2.355152462722571,1685.7789947522888,2
3,1,4,4,0,4.778301329221397,23.449114835710425,7.72209626906663,6.79853938319846,2207.4774104045878,2
1,2,4,0,1,7.338809304403168,20.47464766716501,6.0305499025127896,0.7887146864435302,2526.8315324469754,2
2,0,2,1,3,4.846192673605281,18.74539649244271,5.633109528740044,4.363201036313402,1329.5665389382516,1
1,3,1,4,3,8.495272919679238,28.883295765129546,4.599440157419227,3.3846544715548004,2776.5132014539704,0
1,4,0,2,4,4.532784483284552,31.734946510242818,4.949263301354845,0.7712048417754317,2858.9607186398016,0
2,3,4,2,1,9.474158331711015,30.350444687736186,8.178915354273006,2.906145106228728,2959.221309203478,2
1,2,2,3,2,5.993943260198198,26.88642152696653,5.457940640805786,1.8682950166914027,3337.8631223467423,1
3,2,2,2,3,3.0147514151407773,28.55391965960016,7.594953784266165,3.9866489507742284,2898.207937378748,1
2,3,4,1,3,7.157759819054541,25.852728471497496,8.223958689329557,6.282935354172121,1808.6938614971514,2
2,2,1,4,3,5.578183745256976,18.527966892597647,6.770906277243994,5.334229047273357,2435.9721380208666,2
2,2,4,4,4,5.259058232953123,19.23039868430008,8.770658207855362,1.5627878074855266,3321.307883612245,2
2,0,4,4,1,4.732557063554201,18.93137981470033,6.107771241090171,4.952748064218106,2264.182012882002,2
4,2,3,4,1,5.01910099979821,32.86829850655382,6.8193351594588325,3.6151103933197506,2872.049214915391,1
2,0,3,0,3,7.9870019954254605,18.23346419740383,8.607096674381637,0.9003684230743444,2225.2911193867817,2
1,3,4,3,2,9.860631383937637,22.45459507661687,8.408586531976981,6.2427414798462895,1651.8150250124074,2
3,1,0,4,4,2.2059392779777296,32.286805635318785,7.240158286654308,2.3712493295015507,2280.9503997129273,0
4,2,2,4,0,4.294525977656249,23.7978138381206,8.016522867590169,6.28108947024817,2391.9021259626334,2
2,2,4,4,0,7.218112047550162,32.491317098675026,6.50148937196996,4.7523058956114514,2101.525802631265,2
2,0,4,1,4,4.5217338990182885,30.36123034699277,4.003584293532899,6.557974010637107,1578.4083565034684,1
4,1,3,1,1,4.900077850576989,22.368189091643988,4.104547561676175,1.5616301291174906,1329.9860888325418,1
2,0,2,1,0,5.613111964150703,27.97298757217373,7.121863489618051,4.573026786309538,1361.8466481838675,2
2,4,4,0,2,7.534911265286755,19.615961126153596,5.002345238831795,2.8942603669711207,1674.2662465740914,0
4,4,2,2,1,3.8277726073361897,24.512179285350616,8.345495343623643,3.9782340575454787,2210.8678950293693,1
3,2,4,0,2,2.442659097306769,32.22139064988343,6.561501804577333,0.9466883387255095,2513.2806140497505,0
4,1,4,2,1,4.862729269132266,21.36822261100081,4.046004488126897,4.390808804451848,1927.6634369916706,2
1,1,3,1,2,6.100671225060084,27.241124773491965,7.2688896147807815,2.7093500835442086,2688.6112518150676,2
3,0,2,4,0,8.413140718650938,27.59131146057867,6.470788017759022,5.1231127714390405,2082.719888585749,2
3,0,3,2,1,8.25349678213118,32.42904894978234,7.530290573190154,3.433180859638493,1792.699990835113,1
3,2,0,3,2,5.457705500680188,30.902927962342368,6.3932243527526245,0.31262851465229125,1911.9863934800687,0
1,2,0,3,3,4.085331060496814,31.0726633188867,6.233849172341261,3.309779374274117,2680.225312301586,0
4,2,4,4,3,2.2988234914844394,32.506890459348305,8.317457252314092,5.407658142337811,1588.3172953009112,1
1,0,2,1,0,5.051270479224987,23.973442434887847,8.991112253045252,6.221897582169722,1311.146140367413,2
3,1,4,2,2,2.6318447949298536,20.39476626716464,7.12471885203916,5.10209356642017,3343.3992849741485,2
4,3,3,2,2,3.031831263417322,32.04971209173466,8.568825016518993,6.159506945468615,3499.404926193613,1
1,1,4,1,2,9.861219291948554,25.96384103048047,6.991530378480094,0.21679422395757086,1832.2600139913018,1
3,4,4,0,1,8.437807869931447,33.399439629988194,6.581239116000303,1.0762451847204266,3319.9713397388214,0
1,2,1,4,4,8.33751950620196,28.463346314334224,7.768903005432076,3.1304961855564954,1912.377210028059,1
3,3,1,2,2,9.26750038297812,21.88323948924314,5.370058901927738,2.2038880878611478,1468.6494477880897,1
1,2,2,1,2,2.738766711563458,19.776165384817286,7.601339619736978,4.810981030891894,1420.2346569257227,1
2,4,1,1,3,5.982953444114553,29.438535642764748,8.215184734638516,2.791750688468402,2400.890934894007,0
1,4,1,4,3,6.195490766861995,32.31074805348992,8.006760291351242,2.873533749438496,1729.1943312721926,0
4,2,2,1,1,2.4220529186567266,28.917563829045854,5.228157870244073,0.7649561175771195,3027.0837177135695,0
4,0,1,4,1,7.6879035317094635,25.76796044827023,8.710789585149968,6.215015448148868,1435.2078462933669,2
2,0,3,4,3,6.414629868273348,30.000001559589265,8.558193448676517,4.567393098843103,2979.7417217087777,2
3,1,4,1,0,4.666942704932502,28.74017234209684,5.285592519993473,6.640578566320935,1590.4445458764126,2
3,2,1,2,0,6.263011477573979,25.405015686216053,6.074234251507975,5.129063907893146,2777.5154326988686,1
4,3,1,3,0,6.243785497582338,33.827441880576146,8.757213194436659,2.530257299489608,2988.6648654322535,1
3,4,4,1,2,2.6643100624814915,21.904939361156284,5.198545391212224,2.6082357250395583,1729.7885138354077,1
4,1,2,4,0,9.285144126676364,21.24788176804761,6.203774717206589,4.0932976583611325,3077.3240592844404,2
3,2,3,2,0,7.922424479192673,21.35705092265661,7.133293195456705,4.793412107954389,1488.516104236196,2
4,0,4,4,1,4.266372223981618,23.31693236617087,8.134035563905165,4.164674421465674,3025.9547320527654,2
1,4,4,2,3,7.527610930143647,28.34571708395756,8.854523557249347,2.615239616738414,2767.359408789494,1
2,1,1,0,4,4.429790813054606,24.870523340209957,8.376856316636164,2.9084537768714003,2126.3851090011663,1
2,0,3,4,1,5.079669781100457,22.288298175537896,6.671102049656237,5.7666122494437655,1437.2375500202304,2
2,1,1,1,0,5.489715336960363,24.839009527297417,7.916450462194332,6.739493655865125,1491.308507548546,2
1,2,0,0,2,2.4512108620863238,31.643532718577674,6.431958140444469,2.089154628034324,2667.6132693318405,0
1,0,1,3,0,4.6785467577076085,32.76104930874257,5.473574234282344,0.01268423708476163,1714.7815979297864,1
3,2,4,4,2,9.447185154971436,20.04426677170249,5.153671383030594,2.4551610888301614,2942.7903723552754,2
4,0,1,1,0,3.3920835841289936,19.88564392487171,6.031245479884524,5.397268591713983,2201.030651421675,1
2,4,1,4,1,3.30491740093343,26.611349998445302,6.814151186073015,2.193573861200947,1878.750378423856,1
3,3,2,2,2,4.50620808910543,22.236464100051883,5.709328008811752,1.1778231103660288,2537.7980651479156,0
2,0,3,1,2,7.418734768652131,19.887593691405613,6.213824784309473,1.7727697187600135,3291.2344658614534,2
3,2,4,4,4,5.126023876536033,18.415257009990764,6.058738337951215,2.330651728736613,2739.6477477833796,2
2,2,0,0,4,9.212044955610425,30.17452924088681,5.021193102849322,1.7304358325144327,3491.0040727083783,0
2,0,4,1,2,5.958033923485629,18.590579106561286,5.599397883338817,4.1766052439796315,2591.044052241117,2
3,2,1,3,1,3.020545210914274,18.572045297783454,4.705548241663246,4.261585721262755,1612.3813410981115,1
4,2,4,2,2,3.5148870063349023,33.35611916560891,7.3613941473704,6.282700356638052,2228.4691604205264,2
1,3,1,0,4,3.609092340723018,28.500807965206043,7.222115848149083,0.1983621526836925,3105.6195970374692,0
1,1,1,2,1,8.882026291197635,21.036690904823093,5.688739983674236,2.929146480228207,2369.639450444728,2
1,3,0,4,4,3.0075251283800046,20.921852943167195,4.296116526983037,0.7377785438039802,1624.6978655555044,0
2,1,4,4,4,5.187203732875395,33.35265761983827,8.321153011307786,3.2520793510747223,2912.0468698991785,1
1,3,4,3,0,8.02388954431348,23.700750051919577,7.03979675416171,4.030496476225881,1576.3352004835378,2
4,2,2,3,1,8.100568902332423,31.789764265945248,4.164127494096201,3.275016238439119,2687.2286074123776,1
4,4,0,3,4,8.108883836913268,33.16659958678933,6.3523665983857835,3.69465154491181,3499.3275669902114,0
3,0,1,4,2,6.305096541687079,25.604651253325194,7.949323105177694,4.328424149318202,1460.1294006747917,2
1,3,4,4,2,4.063516054295205,22.714894949318698,6.5011573946290095,1.1242220250075432,1983.5764742220435,2
4,2,2,4,2,3.404801117668139,26.355741839141054,8.87763664510451,2.3326921838550936,2568.606593324651,2
2,0,2,4,3,5.6358618636428535,24.082825754944363,5.377289550690851,5.650476974977923,2044.0845142884789,2
4,3,2,0,4,4.802178965354621,21.557891946012038,4.018598304090296,1.6905435879924289,2372.3632946882,0
4,3,2,4,3,9.262981415481924,18.81528145142879,7.877047572962473,3.9947822255038505,2949.6210539009585,2
1,2,4,0,4,2.512348190918308,25.124491812406422,7.916584451096806,1.8783785389226022,2805.3351191243114,1
1,3,4,4,0,4.080501984337525,18.37628566750145,7.203551123636108,2.897482406368122,1821.1344720335783,2
3,1,1,2,0,9.344084080754804,27.99073216851692,5.3066419797045095,6.8947057873808175,1912.3748225733234,2
2,4,4,0,2,2.808708753393719,21.36301529030249,8.216866603375028,1.426432239337446,2908.6672724263935,1
1,2,4,2,2,9.262526862219236,23.25040367128754,7.056785065491912,6.748378910920425,1419.8212296239826,2
